BuyEV,PriceBudgetRatio,range,HomeSlowChgWalkTime,WorkSlowChgWalkTime,FastChgTime,TownToFastChgDriveTime,HwyFastChgDistance,gender,race,state,license,edu,employment,hsincome,hhsize,housit,residence,move,all_car,new_car,ev,new_ev,home_parking,hp2,hp3,hp4,hp5,hp6,HomeChgAvai,work_parking,WorkChgAvai,buycar,zipcode,dmileage,long_dist,gascost,age,used_car_owner,used_ev_owner,used,NextCarBudget,PopDensity,orphan,ev_owner,priceshow,zip_median_home_value,state_elec_price,state_high_temp,state_precip
1,0.7,300,10,20,60,10,50,0,White,Louisiana,Yes,2,2,4,5,1,1,2,3,1,0,0,,,Driveway or carport,,,,1,2,2,1,71328,45,1,200,35,1,0,0,40000,61.16748,2,0,28000,111600,9.37,77.5,59.7
1,1,100,1,0,5,10,70,0,White,Washington,Yes,4,1,2,1,1,6,2,2,0,0,0,,,Driveway or carport,,,,2,2,2,1,98382,70,0,130,62,1,0,1,20000,156.4158,1,0,20000,251000,9.79,57,43.2
1,0.7,400,3,5,15,15,70,0,White,Missouri,Yes,2,1,3,5,1,1,2,2,2,0,0,,,Driveway or carport,,,,2,2,2,2,64649,10,2,100,37,0,0,0,25000,23.56748,1,0,17500,88300,13.23,66,43.5
1,0.85,300,5,2,15,no,30,0,White,Texas,Yes,2,1,3,5,2,1,1,2,0,0,0,,,Driveway or carport,,,,1,2,2,1,75142,100,2,200,33,1,0,1,10000,109.4528,2,0,8500,110700,11.36,78.1,28.6
0,1,300,1,5,15,15,no,1,White,Nevada,Yes,4,1,2,1,2,1,3,1,1,0,0,,,Driveway or carport,,,,2,1,3,1,89130,20,0,80,32,0,0,0,25000,4318.313,1,0,25000,172600,11.67,64.6,10.2
0,1,200,20,20,30,15,50,0,White,New Jersey,Yes,2,2,2,2,1,1,3,1,1,0,0,Attached garage,,Driveway or carport,,On street,,3,2,3,3,7306,15,0,50,45,0,0,0,25000,19352.45,3,0,25000,285000,15.64,63.6,47.6
0,0.7,400,20,2,15,10,30,1,White,Massachusetts,Yes,5,1,3,5,2,3,3,1,0,0,0,,,,,On street,,2,2,3,3,1420,15,2,300,37,1,0,1,25000,1330.515,1,0,17500,191100,21.11,58.8,48.6
0,0.7,200,0,3,60,10,30,1,White,Mississippi,Yes,5,1,3,2,2,2,1,2,1,0,0,Attached garage,,,,,,2,3,2,1,39153,30,4,90,25,1,0,1,15000,23.98571,1,0,10500,83100,11.55,75.3,58.5
1,0.85,300,1,3,60,no,50,1,White,Florida,Yes,2,1,3,4,2,1,2,2,0,1,0,Attached garage,,,,,,1,2,1,1,33579,10,0,100,34,1,1,0,30000,1205.537,2,1,25500,146300,11.37,81.9,54.4
0,0.85,100,3,10,60,15,30,1,White,Missouri,Yes,2,2,1,1,2,5,2,1,0,0,0,,,,Assigned parking space,,,2,2,3,3,65803,10,1,80,59,1,0,1,10000,440.0223,1,0,8500,96600,13.23,66,43.5
1,0.7,100,20,5,5,10,50,0,White,Oklahoma,Yes,5,1,3,2,2,1,1,1,1,0,0,Attached garage,,,,,,1,1,1,1,74063,25,2,70,44,0,0,0,10000,219.4574,2,0,7000,113000,10.72,72.3,36.4
0,0.85,100,3,5,30,no,30,0,Black or African American,Texas,Yes,3,1,3,4,2,4,1,1,0,0,0,,,,Assigned parking space,,,2,2,1,1,76040,15,1,50,36,1,0,0,15000,2419.821,1,0,12750,142900,11.36,78.1,28.6
1,0.85,300,5,2,15,no,30,1,White,New York,Yes,7,1,6,2,2,5,1,2,2,0,0,Attached garage,,,,,,1,2,1,1,12206,30,0,20,58,0,0,0,40000,7697.706,2,0,34000,123100,19.3,55.9,43.5
1,1,400,0,10,30,15,no,1,White,California,Yes,5,1,3,4,2,2,3,1,1,1,1,,,,Assigned parking space,,,2,2,2,3,92026,20,2,180,28,0,0,0,25000,1314.699,1,1,25000,359500,19.9,71.5,22.3
0,0.7,200,3,10,60,15,70,0,White,Tennessee,Yes,6,4,1,4,1,1,1,1,0,0,0,,,Driveway or carport,,,,2,5,2,2,37167,30,2,100,33,1,0,1,5000,857.1432,1,0,3500,154100,10.79,69.4,55.1
1,0.7,400,20,3,15,15,70,1,White,Ohio,Yes,5,1,1,3,1,1,2,1,0,0,0,Attached garage,,,,,,2,2,2,2,45429,10,2,100,26,1,0,1,10000,2604.876,1,0,7000,146800,12.64,61.7,41.1
0,1,200,10,5,5,15,30,0,White,Indiana,Yes,4,1,4,5,1,1,2,3,1,0,0,Attached garage,,Driveway or carport,,,,1,1,3,3,46792,30,3,300,36,1,0,1,25000,34.75179,2,0,25000,106600,12.02,62.5,43.6
1,1,200,2,2,5,5,30,0,Black or African American,New York,Yes,5,1,3,2,2,4,1,1,1,1,1,,,,Assigned parking space,,,1,2,1,1,11434,30,2,120,30,0,0,0,30000,18256.45,2,1,30000,371900,19.3,55.9,43.5
1,0.85,400,20,1,15,no,30,1,White,Missouri,Yes,6,1,1,1,2,1,1,1,1,0,0,,,Driveway or carport,,,,2,4,3,1,65806,5,0,40,38,0,0,0,15000,5106.168,1,0,12750,62600,13.23,66,43.5
0,1,300,3,0,5,10,30,0,White,Tennessee,Yes,5,1,3,5,2,1,2,1,0,0,0,,,Driveway or carport,,,,2,2,2,1,37620,20,0,80,41,1,0,1,20000,306.9853,1,0,20000,101100,10.79,69.4,55.1
1,0.7,100,5,20,5,15,50,1,White,Pennsylvania,Yes,5,1,4,4,1,1,2,1,1,0,0,,,Driveway or carport,,,,2,2,2,2,18104,10,1,200,39,0,0,0,25000,1871.7,1,0,17500,214100,14.38,59.7,45
0,0.85,200,3,1,60,10,no,1,White,Florida,Yes,6,1,3,1,2,5,3,1,1,0,0,Attached garage,,,Assigned parking space,,,1,2,1,3,33602,80,3,90,42,0,0,1,20000,4517.067,2,0,17000,217800,11.37,81.9,54.4
1,1,300,5,10,30,5,70,1,Asian,Washington,Yes,5,1,5,2,1,1,1,1,1,0,0,Attached garage,,Driveway or carport,,,,2,3,1,1,98258,15,1,130,39,0,0,1,30000,1058.327,1,0,30000,272900,9.79,57,43.2
1,0.7,200,5,20,15,15,no,1,White,Georgia,Yes,3,1,3,5,1,1,2,3,0,0,0,Attached garage,,Driveway or carport,,,,2,2,2,2,30252,90,0,100,37,1,0,1,15000,454.1891,1,0,10500,167600,12.26,75.6,50.4
0,1,100,3,0,15,5,no,1,White,Alabama,Yes,2,1,3,4,1,1,1,2,1,0,0,,,Driveway or carport,,,,2,2,1,1,35178,20,4,120,29,1,0,0,25000,59.29752,1,0,25000,86500,12.41,75,56.9
0,1,400,10,10,5,no,30,1,White,North Carolina,Yes,6,1,5,2,1,1,2,2,2,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,28557,30,1,150,32,0,0,0,20000,1016.009,1,0,20000,221000,11.24,70.5,50.8
1,1,300,5,10,30,5,70,0,White,Illinois,Yes,5,4,3,3,1,1,2,3,0,0,0,Attached garage,,Driveway or carport,,,,2,5,2,2,62294,5,1,30,37,1,0,1,20000,467.1606,1,0,20000,184900,12.56,62.7,40.7
1,0.85,400,20,10,30,15,30,1,White,Florida,Yes,5,1,6,2,1,1,2,1,0,0,0,Attached garage,,,,,,2,2,1,2,34759,30,1,60,51,1,0,1,15000,410.8445,1,0,12750,124000,11.37,81.9,54.4
0,1,300,5,2,5,15,50,0,Black or African American,Massachusetts,Yes,5,1,3,2,3,1,1,1,1,0,0,,,Driveway or carport,,,,2,2,2,1,20746,5,1,60,22,0,0,1,25000,3660.423,1,0,25000,217100,21.11,58.8,48.6
1,1,400,0,3,5,5,50,1,White,Kansas,Yes,6,1,6,2,1,1,2,2,1,0,0,Attached garage,,,,,,1,1,1,1,67203,25,1,80,59,1,0,1,20000,4410.362,2,0,20000,95300,11.56,67.5,29
0,0.7,400,2,0,15,no,70,0,White,Pennsylvania,Yes,3,1,3,4,2,2,1,2,2,0,0,Attached garage,,Driveway or carport,,,,1,2,3,1,17368,20,2,100,32,0,0,1,15000,399.4249,2,0,10500,148200,14.38,59.7,45
0,1,100,3,1,60,15,50,0,White,Texas,Yes,5,4,4,4,1,1,2,1,0,0,0,Attached garage,,,,,,2,5,2,2,77562,15,1,100,35,1,0,1,25000,704.6284,1,0,25000,95900,11.36,78.1,28.6
1,0.85,300,20,5,5,5,no,1,White,Georgia,Yes,3,1,3,5,1,1,2,3,0,0,0,Attached garage,,Driveway or carport,,,,2,2,2,2,30252,90,0,100,37,1,0,1,15000,454.1891,1,0,12750,167600,12.26,75.6,50.4
1,0.85,300,2,5,30,15,50,0,Another race,Texas,Yes,5,2,6,2,1,1,1,1,0,0,0,Attached garage,,,,,,2,2,1,1,78626,15,0,40,35,1,0,1,25000,279.3877,1,0,21250,149900,11.36,78.1,28.6
1,0.7,300,0,0,60,no,50,0,Black or African American,South Carolina,Yes,3,1,1,2,2,6,1,1,0,0,0,,,Driveway or carport,,,,2,5,2,1,29073,5,0,40,46,1,0,1,10000,508.0512,1,0,7000,125500,12.91,74.7,48.3
0,0.85,200,20,0,15,15,30,0,White,Washington,Yes,3,1,3,3,1,1,3,1,1,0,0,,,Driveway or carport,,,,2,5,3,3,98117,5,0,30,53,0,0,0,30000,7952.915,1,0,25500,463500,9.79,57,43.2
1,1,200,5,2,60,no,70,1,Asian,New York,Yes,5,1,5,2,2,1,2,1,1,0,0,Attached garage,,,,,,1,1,1,1,11373,5,2,200,25,0,0,0,50000,66006.54,2,0,50000,499600,19.3,55.9,43.5
1,0.7,100,1,1,15,5,50,1,White,Michigan,Yes,6,1,6,5,1,1,1,2,1,0,0,,Detached garage,,,,,2,5,3,1,48073,20,0,80,34,1,0,1,30000,4446.341,1,0,21000,152600,16.07,55,33.9
1,0.7,400,10,3,60,15,no,1,Black or African American,North Carolina,Yes,2,1,3,1,1,1,3,1,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,2,28312,15,2,120,45,0,0,0,25000,110.2821,1,0,17500,122100,11.24,70.5,50.8
1,1,300,1,5,15,15,no,1,White,Massachusetts,Yes,5,1,5,2,1,1,1,2,2,0,0,,,,,On street,,2,2,2,1,1606,15,2,120,29,0,0,0,25000,3217.152,1,0,25000,216500,21.11,58.8,48.6
1,0.85,100,10,1,30,10,70,1,White,Massachusetts,Yes,5,1,3,1,2,5,3,1,0,0,0,,,,Assigned parking space,,,2,2,3,2,2382,15,3,100,33,1,0,1,15000,2087.804,1,0,12750,285900,21.11,58.8,48.6
0,0.7,100,20,5,5,10,50,0,White,Florida,Yes,5,5,3,2,1,1,2,2,2,0,0,Attached garage,,,,,,1,5,3,3,34613,10,0,50,69,0,0,0,40000,334.2262,2,0,28000,89700,11.37,81.9,54.4
0,0.7,300,0,5,60,5,30,1,White,Arizona,Yes,3,1,3,2,1,1,1,1,1,1,1,Attached garage,Detached garage,Driveway or carport,,,,2,1,2,2,85374,45,2,80,30,0,0,0,30000,2899.273,1,1,21000,174800,13.16,75.3,11.6
0,0.7,100,5,2,5,15,no,0,White,Oklahoma,Yes,2,1,3,4,2,1,1,1,0,0,0,Attached garage,,,,,,2,1,2,1,74135,20,0,150,29,1,0,1,10000,3423.557,1,0,7000,156900,10.72,72.3,36.4
1,0.85,300,2,5,30,15,50,1,White,Florida,Yes,6,1,4,2,1,1,2,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,33974,40,2,200,30,1,0,1,40000,527.6295,1,0,34000,85500,11.37,81.9,54.4
1,0.7,100,2,1,5,15,30,0,White,Texas,Yes,4,1,4,3,1,1,3,3,2,0,0,Attached garage,,,,,,2,1,2,1,75098,30,0,40,48,1,0,0,25000,1463.021,1,0,17500,158100,11.36,78.1,28.6
0,1,200,2,2,5,5,50,1,White,Illinois,Yes,7,1,2,1,2,4,3,1,1,0,0,,,,,On street,,2,5,2,3,60609,5,0,20,32,0,0,0,25000,8366.524,1,0,25000,171200,12.56,62.7,40.7
1,0.7,400,20,1,5,no,70,1,White,California,Yes,3,4,1,1,1,1,2,1,0,0,0,Attached garage,,,,,,2,5,2,2,95623,15,0,50,54,1,0,1,15000,72.70715,1,0,10500,338300,19.9,71.5,22.3
0,0.7,200,1,20,15,no,no,0,White,Minnesota,Yes,5,1,2,1,1,2,2,1,0,0,0,Attached garage,,,,,,2,2,2,2,55337,30,0,40,56,1,0,1,15000,2375.278,1,0,10500,207400,14.09,51.9,28.6
0,1,200,10,10,15,10,70,0,Asian,Maryland,Yes,3,1,2,1,2,5,2,1,1,0,0,Attached garage,,,,,,3,4,3,2,20783,40,3,100,29,0,0,0,20000,7902.684,3,0,20000,229400,13.92,65.4,45.2
1,0.7,400,2,2,5,5,70,1,White,North Carolina,Yes,3,1,3,3,2,1,3,2,1,0,0,,,Driveway or carport,,,,2,1,2,3,28468,45,4,150,31,1,0,0,25000,250.852,1,0,17500,273400,11.24,70.5,50.8
1,0.7,100,0,20,60,no,no,0,White,Florida,Yes,2,2,2,5,1,1,2,1,0,0,0,Attached garage,,Driveway or carport,,,,2,1,2,2,32759,30,0,110,63,1,0,1,15000,70.18154,1,0,10500,133400,11.37,81.9,54.4
1,0.85,200,5,2,60,15,70,1,White,Texas,Yes,5,1,3,3,1,1,2,2,1,0,0,,,Driveway or carport,,,,2,5,2,2,75080,5,0,20,45,1,0,1,10000,3850.424,1,0,8500,183400,11.36,78.1,28.6
1,1,200,1,3,15,15,no,0,White,California,Yes,5,1,4,5,1,1,2,3,2,1,1,Attached garage,,,,,,1,2,2,2,93306,25,2,80,36,1,0,0,30000,733.3495,2,1,30000,146000,19.9,71.5,22.3
0,1,300,1,5,15,15,no,0,Black or African American,Florida,Yes,4,1,4,5,2,1,1,2,0,0,0,Attached garage,,,,,,2,2,2,1,33190,10,0,120,44,1,0,1,20000,6501.35,1,0,20000,142700,11.37,81.9,54.4
0,0.85,200,2,2,30,no,50,0,Black or African American,New Jersey,Yes,6,1,3,1,1,1,2,1,0,0,0,Attached garage,,,,,,1,5,3,3,7111,5,1,80,29,1,0,1,20000,18419.71,2,0,17000,213400,15.64,63.6,47.6
0,0.7,200,2,1,30,10,70,0,White,Kentucky,Yes,3,1,3,4,1,1,2,3,0,0,0,Attached garage,,,,,,2,2,2,1,42376,20,1,250,38,1,0,1,5000,57.99928,1,0,3500,91100,10.56,67.2,50.4
1,1,400,0,20,30,5,70,1,Black or African American,Texas,Yes,5,1,5,2,1,1,2,2,1,0,0,Attached garage,,,,,,1,5,2,2,77521,0,4,200,34,1,0,1,25000,1193.721,2,0,25000,120000,11.36,78.1,28.6
1,0.85,400,5,5,5,10,50,1,White,Washington,Yes,5,1,7,2,1,1,2,2,1,1,1,Attached garage,,,,,,1,1,1,1,98198,10,1,20,30,1,0,0,50000,4441.481,2,1,42500,258500,9.79,57,43.2
0,1,100,3,1,60,15,50,0,White,Nebraska,Yes,3,2,1,5,2,1,2,1,0,0,0,,,Driveway or carport,,,,1,4,3,3,68108,15,2,150,37,1,0,1,10000,4547.679,2,0,10000,80500,11.31,61.9,24.2
1,0.7,300,10,1,30,5,30,0,White,New York,Yes,5,1,5,1,1,1,2,1,1,0,0,Attached garage,,,,,,1,2,1,1,14580,40,0,100,58,0,0,0,50000,1187.6,2,0,35000,179100,19.3,55.9,43.5
1,0.85,300,20,0,15,5,70,1,White,North Carolina,Yes,5,1,4,4,1,2,2,2,2,1,1,Attached garage,,,,,,1,2,1,1,27834,5,2,200,32,0,0,0,50000,299.1068,2,1,42500,101500,11.24,70.5,50.8
0,1,100,0,0,30,10,30,0,Asian,Texas,Yes,5,1,3,4,1,1,1,2,2,1,1,Attached garage,,,,,,1,2,2,1,78118,10,2,100,32,0,0,0,30000,21.9381,2,1,30000,72600,11.36,78.1,28.6
1,0.7,100,20,5,5,10,50,0,White,Indiana,Yes,6,1,3,3,2,5,1,1,1,0,0,,,,Assigned parking space,,,2,3,2,1,47906,40,2,80,26,0,0,0,20000,493.5957,1,0,14000,165300,12.02,62.5,43.6
0,0.85,400,0,10,5,5,70,1,White,Indiana,Yes,3,1,3,2,1,1,2,2,0,0,0,,Detached garage,,,On street,,2,2,2,2,46394,15,2,100,31,1,0,1,10000,3761.296,1,0,8500,110800,12.02,62.5,43.6
0,1,100,1,0,5,10,70,1,Black or African American,Mississippi,Yes,5,1,4,4,1,1,2,2,2,0,0,,,Driveway or carport,,,,1,2,1,1,38863,80,4,250,39,0,0,0,40000,70.04846,2,0,40000,87600,11.55,75.3,58.5
1,0.85,300,0,3,5,10,50,1,White,Indiana,Yes,2,1,2,3,2,1,1,1,0,0,0,,Detached garage,Driveway or carport,,,,2,1,2,1,46322,25,3,50,36,1,0,1,30000,3439.289,1,0,25500,153900,12.02,62.5,43.6
0,1,300,3,5,15,no,30,0,White,Tennessee,Yes,3,1,4,3,1,1,3,2,0,0,0,Attached garage,,Driveway or carport,,,,2,2,2,3,38016,10,0,100,35,1,0,1,50000,2254.773,1,0,50000,158000,10.79,69.4,55.1
1,0.7,200,0,2,60,15,70,0,White,Illinois,Yes,3,1,2,3,1,1,3,1,1,0,0,,Detached garage,,,,,1,2,1,3,60634,5,2,40,52,0,0,0,30000,10445.7,2,0,21000,239200,12.56,62.7,40.7
1,1,400,1,20,15,10,70,1,White,California,Yes,5,1,9,2,1,5,1,2,2,0,0,,Detached garage,,,,,2,1,2,1,94526,10,0,60,37,0,0,0,30000,2083.199,1,0,30000,814600,19.9,71.5,22.3
0,0.7,300,2,1,30,no,70,0,Asian,New York,Yes,3,2,3,4,2,5,1,1,1,0,0,,,,Assigned parking space,,,2,2,2,1,11801,25,2,300,32,0,0,0,30000,5961.501,1,0,21000,395800,19.3,55.9,43.5
1,1,300,10,5,60,no,70,0,White,Wisconsin,Yes,2,4,1,4,2,1,1,1,0,0,0,,,Driveway or carport,,,,2,5,2,1,54822,30,2,200,37,1,0,0,15000,94.39022,1,0,15000,131600,14.28,54,34.1
0,0.7,400,20,1,5,no,70,1,White,Arizona,Yes,5,2,1,1,2,3,1,1,0,0,0,,,,Assigned parking space,,,2,2,2,2,85305,5,0,10,36,1,0,1,5000,1701.434,1,0,3500,150800,13.16,75.3,11.6
1,0.7,100,10,2,5,5,30,0,White,Pennsylvania,Yes,5,1,3,4,2,1,1,1,1,0,0,,,,,On street,,2,2,2,2,18091,30,2,110,43,0,0,1,10000,384.9679,1,0,7000,202500,14.38,59.7,45
1,1,100,5,3,5,10,no,1,White,Tennessee,Yes,6,2,3,2,2,5,2,1,0,0,0,Attached garage,,,,,,3,2,1,1,37659,15,2,50,72,1,0,1,30000,214.19,3,0,30000,148700,10.79,69.4,55.1
0,1,400,10,0,60,15,50,1,White,Illinois,Yes,5,1,3,3,2,5,3,1,1,0,0,,,,Assigned parking space,,,1,5,1,3,60657,5,1,50,50,0,0,0,25000,29028.43,2,0,25000,392500,12.56,62.7,40.7
0,0.85,100,3,2,15,5,no,0,White,Texas,Yes,5,3,2,3,1,6,2,2,0,0,0,,,Driveway or carport,,,,2,5,3,1,76549,85,4,130,53,1,0,1,20000,580.5436,1,0,17000,122800,11.36,78.1,28.6
1,0.7,300,10,20,60,10,50,0,White,Maine,Yes,5,1,4,2,1,1,3,3,2,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,4539,15,1,40,32,1,0,0,30000,71.49686,1,0,21000,265800,16.16,51.9,45.5
1,0.85,400,0,10,5,5,70,0,White,Wisconsin,Yes,7,2,5,4,2,4,1,3,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,53590,20,0,80,37,1,0,1,20000,543.6096,1,0,17000,217800,14.28,54,34.1
1,1,200,10,20,5,10,no,0,Asian,Washington,Yes,5,1,4,2,2,5,3,2,2,0,0,,,,Assigned parking space,,,1,2,1,1,90066,20,0,60,31,0,0,0,50000,11231.43,2,0,50000,727800,9.79,57,43.2
0,0.7,300,10,5,30,no,no,1,White,Mississippi,Yes,5,1,5,3,1,1,2,2,1,0,0,Attached garage,,,,,,2,3,2,2,39073,30,1,90,50,1,0,0,30000,123.3177,1,0,21000,120400,11.55,75.3,58.5
1,0.85,200,1,20,5,15,50,1,White,Nebraska,Yes,6,1,4,5,1,1,1,2,1,0,0,Attached garage,,,,,,2,3,3,1,68007,35,1,230,40,1,0,1,20000,211.9086,1,0,17000,209500,11.31,61.9,24.2
0,0.85,100,10,0,15,no,50,1,White,Pennsylvania,Yes,5,1,2,1,2,1,3,1,1,0,0,,,Driveway or carport,,,,2,4,2,1,19444,10,0,50,51,0,0,1,25000,2171.461,1,0,21250,368200,14.38,59.7,45
1,1,300,1,1,60,15,50,0,Another race,Florida,Yes,5,2,3,2,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,5,2,1,32837,40,1,120,26,1,0,1,15000,2282.863,1,0,15000,185600,11.37,81.9,54.4
0,0.7,100,20,3,5,no,30,0,Asian,Massachusetts,Yes,5,1,5,3,1,1,3,1,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,1,2134,50,3,300,27,0,0,0,20000,16211.96,1,0,14000,361900,21.11,58.8,48.6
1,0.7,300,2,10,15,15,no,1,White,Arizona,Yes,4,1,2,2,2,1,3,1,0,0,0,Attached garage,,,,,,2,2,2,2,86314,5,0,60,26,1,0,1,5000,476.3779,1,0,3500,151300,13.16,75.3,11.6
1,0.85,400,10,20,30,5,no,1,Black or African American,Alaska,Yes,4,2,1,2,2,3,3,1,0,0,0,Attached garage,,,,,,1,5,1,3,99518,15,0,70,42,1,0,1,5000,2707.288,2,0,4250,234700,22.54,35.5,37.6
1,0.85,100,1,2,15,15,70,0,White,Washington,Yes,3,1,3,3,1,1,3,1,1,0,0,,,Driveway or carport,,,,2,5,3,3,98117,5,0,30,53,0,0,0,30000,7952.915,1,0,25500,463500,9.79,57,43.2
1,1,400,2,5,60,15,30,1,White,Florida,Yes,3,1,3,2,1,1,2,1,1,0,0,Attached garage,,,,,,2,5,2,1,34653,20,0,140,46,0,0,1,10000,2848.991,1,0,10000,86400,11.37,81.9,54.4
1,0.85,200,0,20,15,15,50,1,White,Washington,Yes,3,1,2,2,1,1,1,3,0,0,0,,Detached garage,Driveway or carport,,,,2,2,2,2,98003,35,0,200,55,1,0,1,20000,3800.351,1,0,17000,221600,9.79,57,43.2
0,0.7,200,20,10,15,5,50,0,Asian,Florida,Yes,5,4,7,2,2,2,3,1,0,0,0,,,,Assigned parking space,,,2,5,3,3,32304,5,0,50,36,1,0,1,25000,2944.803,1,0,17500,91100,11.37,81.9,54.4
1,0.85,100,0,3,15,15,no,0,White,California,Yes,3,2,4,4,1,1,1,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,1,1,92407,20,1,50,27,1,0,0,25000,901.3743,1,0,21250,192300,19.9,71.5,22.3
0,1,300,1,3,30,5,30,1,White,Maryland,Yes,3,1,2,1,2,2,1,1,1,0,0,,,,,On street,,2,2,2,3,21713,35,1,120,28,0,0,0,25000,224.9685,1,0,25000,234400,13.92,65.4,45.2
0,1,300,10,10,5,no,50,0,White,Texas,Yes,6,1,3,3,1,1,2,1,0,0,0,Attached garage,,Driveway or carport,,,,2,1,2,1,75248,30,1,60,33,1,0,1,30000,4507.828,1,0,30000,260300,11.36,78.1,28.6
1,0.85,200,1,20,5,15,50,1,White,Texas,Yes,5,1,3,3,1,1,2,2,2,1,1,Attached garage,,,,,,1,2,2,1,78416,5,1,210,26,0,0,0,50000,5282.149,2,1,42500,62800,11.36,78.1,28.6
0,0.85,100,2,20,60,10,no,1,White,Oklahoma,Yes,4,1,2,1,2,1,2,2,0,0,0,Attached garage,,,,,,2,2,1,2,73099,25,3,180,30,1,0,1,10000,474.01,1,0,8500,143200,10.72,72.3,36.4
1,0.85,400,5,5,5,10,50,0,White,North Carolina,Yes,2,1,6,4,1,1,2,2,1,0,0,Attached garage,,,,,,2,2,2,2,27526,20,3,100,48,1,0,0,40000,401.2692,1,0,34000,197600,11.24,70.5,50.8
0,0.85,100,3,5,30,no,30,0,White,Maine,Yes,5,1,4,2,1,1,3,3,2,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,4539,15,1,40,32,1,0,0,30000,71.49686,1,0,25500,265800,16.16,51.9,45.5
1,1,400,2,0,60,no,50,0,White,Florida,Yes,6,1,4,2,1,1,3,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,1,3,33777,20,2,120,32,1,0,1,20000,2980.807,1,0,20000,152000,11.37,81.9,54.4
0,0.7,300,10,20,60,10,50,1,White,Indiana,Yes,5,1,8,5,1,1,2,2,1,0,0,Attached garage,,,,,,2,2,2,1,47725,25,0,100,36,1,0,1,30000,278.0424,1,0,21000,177600,12.02,62.5,43.6
1,0.85,300,1,3,5,no,70,0,White,Washington,Yes,5,1,4,2,2,5,1,1,0,0,0,,,,Assigned parking space,,,2,2,3,3,98006,15,1,30,47,1,0,1,20000,3401.888,1,0,17000,574000,9.79,57,43.2
1,0.7,200,1,2,5,10,30,0,White,Maine,Yes,5,1,4,2,1,1,3,3,2,0,0,,Detached garage,Driveway or carport,,,,2,2,2,1,4539,15,1,40,32,1,0,0,30000,71.49686,1,0,21000,265800,16.16,51.9,45.5
0,0.7,100,3,10,15,5,30,1,Asian,Hawaii,Yes,4,1,4,3,2,1,3,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,2,3,96732,30,0,90,37,1,0,1,15000,2551.032,1,0,10500,488800,32.76,80.4,43.2
0,0.7,300,0,10,30,no,70,0,Black or African American,Texas,Yes,5,2,2,4,1,1,2,2,1,0,0,Attached garage,,,,,,2,2,2,3,76549,30,4,170,44,1,0,0,50000,580.5436,1,0,35000,122800,11.36,78.1,28.6
0,1,300,10,3,15,5,50,1,White,Missouri,Yes,4,1,3,1,1,1,3,1,1,1,1,Attached garage,,,,,,1,2,2,3,64050,25,2,0,39,0,0,0,40000,1681.667,2,1,40000,83300,13.23,66,43.5
0,0.85,400,5,1,60,5,no,0,White,Oregon,Yes,5,1,5,2,1,1,2,2,0,0,0,Attached garage,,,,,,2,2,1,1,97080,30,4,90,37,1,0,1,15000,1896.462,1,0,12750,243400,11.02,59.4,32.1
0,0.85,100,0,5,60,5,70,0,White,New York,Yes,5,1,5,1,1,1,2,1,1,0,0,Attached garage,,,,,,1,2,1,1,14580,40,0,100,58,0,0,0,50000,1187.6,2,0,42500,179100,19.3,55.9,43.5
1,0.7,400,20,1,5,no,70,1,White,Michigan,Yes,5,1,4,2,2,2,1,2,0,0,0,Attached garage,,,,,,2,1,2,1,49316,30,3,100,31,1,0,1,15000,352.7119,1,0,10500,183200,16.07,55,33.9
0,1,200,3,10,5,no,70,0,White,North Carolina,Yes,5,1,3,2,1,1,2,1,1,0,0,,,Driveway or carport,,,,2,2,2,1,28390,60,1,220,46,0,0,0,30000,337.937,1,0,30000,106800,11.24,70.5,50.8
1,0.85,200,20,10,60,5,no,1,White,Florida,Yes,2,2,2,3,1,1,2,3,0,0,0,,,Driveway or carport,,,,2,1,2,3,32962,5,0,20,36,1,0,1,10000,1853.445,1,0,8500,102700,11.37,81.9,54.4
1,0.85,100,10,0,15,no,50,0,White,Washington,Yes,3,3,1,2,2,1,1,1,0,0,0,,Detached garage,Driveway or carport,,On street,,2,5,1,2,98506,15,1,20,30,1,0,1,5000,813.2988,1,0,4250,261000,9.79,57,43.2
1,1,400,0,20,30,5,70,1,White,Massachusetts,Yes,5,1,3,5,2,3,3,1,0,0,0,,,,,On street,,2,2,3,3,1420,15,2,300,37,1,0,1,25000,1330.515,1,0,25000,191100,21.11,58.8,48.6
0,1,400,3,2,60,10,no,1,White,California,Yes,3,2,2,2,1,1,3,2,1,0,0,Attached garage,,Driveway or carport,,,,2,2,3,3,92345,30,2,200,58,1,0,0,40000,959.6883,1,0,40000,145200,19.9,71.5,22.3
